MDS1,MDS2,Source
0.251693541378352,0.559902589983873,Pig
0.179837677678635,0.547444888733994,Pig
0.248767692914829,1.07366358238077,Pig
0.32343785394041,1.21060451855281,Pig
0.181331692896827,0.780603331850553,Pig
0.247732984353067,0.967925137286076,Pig
0.206897861652707,1.01799399100276,Pig
0.24094974362648,0.19449681311371,Pig
0.145610975017432,0.776125425431928,Pig
0.277055115169287,0.692098989032696,Pig
0.107761875010727,0.622448024242589,Pig
0.191142715741757,0.880975697923542,Pig
0.467610163871003,0.237295784229752,Pig
0.487498463638806,0.185561684098598,Pig
0.518500255746732,-0.0427218045746959,Pig
0.476711821306298,0.310308341400887,Pig
0.443602668709347,0.41800171010593,Pig
0.447052149083638,0.352740150218981,Pig
0.331961739253404,0.916801871517959,Pig
0.309289573437481,0.669990061558895,Pig
0.417016049008613,0.13073202855552,Pig
0.447610914049294,0.319555571364775,Pig
0.444659921185564,0.262551912416297,Pig
0.256357958257659,0.461210253059525,Pig
0.364692836126415,0.328053219570448,Pig
0.28178330162656,0.911442920485717,Pig
0.292160313095957,0.799447592090005,Pig
0.307027674154051,0.802053398907589,Pig
0.122447400240326,0.722161907501937,Pig
0.311192893721849,0.900886822268014,Pig
0.598608409765215,-1.06395788215269,Pig
0.299500325789222,0.819654183095607,Pig
0.239115171053286,0.507718843318963,Pig
0.428716521835542,1.12487284749605,Pig
0.285515736813747,1.18036494047371,Pig
0.383083436820798,1.11698649633603,Pig
0.345702528276091,1.07699700929683,Pig
0.472027069311882,-0.811252453322032,Pig
0.353672905677019,0.874221663855193,Pig
0.369859903627983,0.730680073863361,Pig
0.119630084665303,0.914840797558871,Pig
0.219926574064623,0.499917647484178,Pig
0.313587418597712,0.237856131455746,Pig
0.303766425905531,0.546224631107406,Pig
0.344233739365546,0.308904578726479,Pig
0.227013544823104,0.0327432022820476,Pig
0.348140892353541,0.198239139643429,Pig
0.407570547678061,0.295934129697651,Pig
0.390839276307762,0.271117613628352,Pig
0.332586463060415,0.764260827361819,Pig
0.216577278637006,0.530288243426434,Pig
0.334812964522858,0.359180220158274,Pig
0.335881876252007,0.398410581136389,Pig
0.198679075853466,0.712980658968865,Pig
0.163857630875594,0.464069071002068,Pig
0.235330307331906,0.560760369797043,Pig
0.244186207311257,0.877299543301022,Pig
0.302578493265959,0.454888196194318,Pig
0.34310828610513,0.905838114967742,Pig
0.258905694586813,0.810103353549701,Pig
0.402850872397331,0.226851872045917,Pig
0.405886383534047,0.0840333999823605,Pig
0.391641394936167,0.416704367306972,Pig
0.382224065607736,0.423291873626991,Pig
0.371402093741178,0.529379288681819,Pig
0.241417453710078,0.681177649117112,Pig
0.268790816833175,0.67870521258325,Pig
0.220571299583094,0.564094964917877,Pig
0.145852532151481,0.347380672004385,Pig
0.275626646313529,0.793186751997541,Pig
0.280667705900114,0.491664232116736,Pig
0.257817187025612,0.366296300095806,Pig
0.346690457041232,0.280646237910849,Pig
0.182000757337569,0.226858189241214,Pig
0.24320865013823,0.597221612453366,Pig
0.247504657823535,0.689698202796266,Pig
0.259256826069689,0.350765985401541,Pig
0.233193056233809,0.714396550079268,Pig
0.209537832871117,0.686250329797643,Pig
0.25003306344347,0.542900715689606,Pig
0.392080276213091,0.246541170718588,Pig
0.403877688716818,0.0640842606429728,Pig
0.318341405286775,0.679988046021733,Pig
0.342700485637709,0.31621511730813,Pig
0.442944580788749,0.219645401373195,Pig
0.226439535897561,0.645457064221089,Pig
0.334470749212494,0.285045392164852,Pig
0.371703446709648,0.362444885741684,Pig
0.215705182176615,0.741476735409551,Pig
0.36324453837602,0.296334841409663,Pig
0.179878839074465,0.326801359211301,Pig
0.326492955539519,0.498026570802398,Pig
0.284642338715672,0.741874603983183,Pig
0.350323693506889,0.615851140030192,Pig
0.32102526874993,0.557229210636362,Pig
0.304135017834978,0.563201269178438,Pig
0.206361813283994,0.82625293783495,Pig
0.252787693230042,0.722791030201019,Pig
0.270533265407688,0.730953994395877,Pig
0.351893291517408,0.582303036944974,Pig
0.387423908215619,0.391207098739981,Pig
0.30805632581349,0.591980216253877,Pig
0.345332195899422,0.422619638058452,Pig
0.255698563956948,0.596654731668852,Pig
0.237288395140836,0.590722367107729,Pig
0.356755778269571,0.428941839658133,Pig
0.269520931495063,0.707590628990434,Pig
0.317473767338252,0.785438281653646,Pig
0.322619785710373,0.831681938585726,Pig
0.305026942421207,0.514778274183879,Pig
0.296348714835636,0.524992347736878,Pig
0.353233933412688,1.02245174550491,Pig
0.311880257619409,0.428198785549607,Pig
0.337300861003164,0.60336172126979,Pig
0.26232239372803,0.360460106610735,Pig
0.354937894964722,0.144782925662359,Pig
0.255484709200278,0.429412503825068,Pig
0.286278381386737,0.396084212198756,Pig
0.371233484336657,0.281984827015303,Pig
0.393921507534455,0.321915621745262,Pig
0.307959709062499,0.504996068665589,Pig
0.286928696222054,0.217183869908735,Pig
0.377745682784367,0.289297551255918,Pig
0.306284019659099,0.347520688502432,Pig
0.286786613995439,0.174626678561763,Pig
0.394020961946091,0.361960803087114,Pig
0.381287559165229,0.208500981457128,Pig
0.309830725208959,0.398853450001403,Pig
0.280370036991576,0.212614433347697,Pig
0.243255399442951,0.607008712120717,Pig
-0.0228791789336664,0.689347149900023,Pig
0.124574133224647,0.471230402840463,Pig
0.199510900596212,0.614625495066759,Pig
0.243292652786387,0.273291517202737,Pig
0.249582411306887,0.484308848737355,Pig
0.268159597270766,0.405827286363112,Pig
0.325464789792176,0.425962591845624,Pig
0.228890055619122,0.499456424296608,Pig
0.219770070964118,0.821738880777051,Pig
0.299646364130211,0.275724152730376,Pig
0.292674467573469,-0.168387441662088,Pig
0.288766581247241,-0.0025128149866368,Pig
0.338575024430238,-0.0848690660074632,Pig
0.389715025516794,0.132244854491217,Pig
0.259192141645028,-0.0127805560866079,Pig
0.295362413449858,0.0574270757269873,Pig
0.405584861507628,0.0365789589216903,Pig
0.264848953535401,0.10823970512263,Pig
0.301175020229352,0.0810146838908987,Pig
0.318655631602761,-0.116072932598492,Pig
0.346966806422339,0.0232753687907428,Pig
0.41380059223487,0.0802125783959238,Pig
0.203892765541901,0.0135733696557096,Pig
0.424662358206608,0.0180646530832735,Pig
0.373980034580826,0.0151347102470106,Pig
0.331189711794753,0.112404958623217,Pig
0.299104508587434,0.0826965400266201,Pig
0.368436614082332,0.110389625349723,Pig
0.341476751237502,0.0426726599974633,Pig
0.246364313439214,-0.00197849490429299,Pig
0.387336369068958,-0.0905802835135056,Pig
0.298568567326794,0.00226963814719817,Pig
0.260193963196072,0.216293432931944,Pig
0.218880885438245,0.0622060839322302,Pig
0.223340886963753,0.00223365463680775,Pig
0.148481941248319,0.0399280424847532,Pig
0.262365210071854,0.0272536742972874,Pig
0.217410770129532,0.00320315839757064,Pig
0.411979280312718,-0.0212777494577838,Pig
0.289897350644932,0.0442927940673021,Pig
0.367072420695563,-0.0562738126543705,Pig
0.335121921704174,0.145158742558495,Pig
0.32254256318665,0.0144784538124211,Pig
0.359066636705341,0.130078642195565,Pig
0.364693914958491,0.0263862664747695,Pig
0.338567266702371,0.0725062327078864,Pig
0.339760941438906,0.18024136176538,Pig
0.412575137545758,-0.0942333536369069,Pig
0.317773755793476,-0.0332231094481054,Pig
0.321129056335354,0.0637537660713548,Pig
0.295548140920049,-0.0747708436655504,Pig
0.39491574378384,-0.0253184894417977,Pig
0.320235824778915,0.0111613021737793,Pig
0.293628198332656,-0.0494105778164664,Pig
0.370612825848144,0.03485731102679,Pig
0.347486268786139,0.00857424138287115,Pig
0.351792811506091,-0.0759487482794879,Pig
0.278144844920487,-0.0318986974929928,Pig
0.172863574751505,0.0168980079045238,Pig
0.383323606729677,0.0369846638016989,Pig
0.383264789629235,0.0358030483109768,Pig
0.333942500211466,0.0495722908743578,Pig
0.333418800120488,0.0486125077254735,Pig
0.438962595219877,-0.058379117701308,Pig
0.31136234567969,-0.00206684597667868,Pig
0.41824158349423,-0.136152479499857,Pig
0.419755046285574,-0.135772841915542,Pig
0.3389157552242,-0.0456407696490931,Pig
0.343255404063871,-0.0450702142833545,Pig
0.340548386654323,0.115285656493296,Pig
0.343040048686836,0.115347317380508,Pig
0.349462579996176,-0.068077578371841,Pig
0.352923217131417,-0.0674640228478226,Pig
0.337284539481689,-0.0545379116815881,Pig
0.339718471398304,-0.0549792114902916,Pig
0.359077394873756,-0.0109601931185072,Pig
0.277273682939796,-0.0187207372883479,Pig
0.298392119610572,0.0208001781838126,Pig
0.400919253883965,0.0477067283248286,Pig
0.206021474927364,0.0476431337606733,Pig
0.348307597911773,0.116850567464458,Pig
0.290989901375405,-0.00631174514425626,Pig
0.420621704202071,-0.0562754762160663,Pig
0.307589256875501,-0.0318658228431739,Pig
0.400344188143472,-0.0501863791909128,Pig
0.29891037464256,0.00663632070791628,Pig
0.325789030713209,0.0128191584833476,Pig
0.205104391598907,-0.0834158973009692,Pig
0.274477934382371,-0.113804240463707,Pig
0.329094309103761,-0.0582762586767211,Pig
0.314069110211568,0.0569856889776707,Pig
0.233718015342289,0.0505267737818709,Pig
0.257907036509538,0.0575971544043592,Pig
0.339649356011392,0.212487035398649,Pig
0.353655238624716,-0.0830103804847786,Pig
0.35482873660494,-0.0819258585503125,Pig
0.417558029737159,-0.0304573604315936,Pig
0.405640382822068,-0.0338861572740527,Pig
0.24340619117159,0.12118513609162,Pig
0.475512306955149,-0.108743427568675,Pig
0.417486106447971,0.00258024298984437,Pig
0.383282191609688,3.3244342993627e-05,Pig
0.451146724393012,-0.087887993902137,Pig
0.478954050974301,-0.00298969015549643,Pig
0.425902217715664,-0.0575531843136688,Pig
0.236091022933117,0.63514595862848,Pig
0.149228971757614,0.560275086591182,Pig
0.377164356519964,0.275582406770973,Pig
0.327566453801999,0.332163018001845,Pig
0.442655162188939,0.131359693529106,Pig
0.46594218357414,0.165096085212655,Pig
0.276871490302648,0.483366024613281,Pig
0.166798033871941,0.490260823203287,Pig
-0.448489990026981,-0.728891478937455,Pig
0.482223947227579,0.315021903361175,Pig
0.473708675123404,0.105422548488884,Pig
0.39962063783451,0.094866694451344,Pig
0.396916828341867,0.248053614773582,Pig
0.349718654421441,-0.0776837642308311,Pig
0.29701688673881,0.204305557930006,Pig
0.301571114502977,0.175670261985995,Pig
0.394911854224262,0.181626641626612,Pig
0.394228712098578,0.157207640546731,Pig
0.172375878730077,0.562023621317898,Pig
0.320285499847915,0.35710685220444,Pig
0.388509388737068,0.147457574564179,Pig
0.332840127224182,0.163401589793114,Pig
0.381707092725287,0.289774260745841,Pig
0.450524911201939,0.219209347848226,Pig
0.512789903136716,0.0774423188185695,Pig
0.324893180995454,0.335983542450434,Pig
0.577123370401602,0.052428671424988,Pig
0.224965016939542,0.534192556793412,Pig
0.486268425303062,0.130826772569548,Pig
0.42843395610972,0.723442270467678,Pig
0.437330179985458,0.486559807684372,Pig
0.48790979831541,0.121472628322525,Pig
0.49509679807188,0.434636588773146,Pig
0.408782509952781,0.20815840698792,Pig
0.45568892038406,0.115952097189682,Pig
0.484031208050762,0.162059857171606,Pig
0.192364631569593,0.627407837777653,Pig
0.408073976332818,0.587938038759285,Pig
0.402156489619887,0.574490770070989,Pig
0.339576056990813,0.577434562807408,Pig
0.313814517971912,0.587497607024574,Pig
0.144237968574023,0.366324758066084,Pig
0.309619943160304,0.708024221543117,Pig
0.278764732643886,1.10486826480185,Pig
0.349914681340429,1.22455942360808,Pig
0.239361260074615,0.607186352497419,Pig
0.229052366412941,0.450206866697662,Pig
0.25124551737611,0.565007841071326,Pig
0.304430662040326,0.849594213088704,Pig
-0.4107516550514,-0.521219316286639,Pig
0.263751125948002,0.776293018602145,Pig
0.192447313849768,0.479135339354981,Pig
0.311494265405617,0.619428955170705,Pig
0.251432638499498,0.792296792915246,Pig
0.252988154547585,0.68967684665937,Pig
0.229350501275828,0.71566774386865,Pig
0.279417764297454,0.553579870229797,Pig
0.315479971587305,0.382442853539751,Pig
0.251910725692661,0.923978146688394,Pig
0.240742584792935,0.63061387278482,Pig
0.31628421080209,0.510800953034225,Pig
0.255520894721592,0.499271377483927,Pig
-0.291428692848036,-0.721360121186219,Pig
0.352233241346739,1.18929850252018,Pig
0.239737846641016,0.727098728609236,Pig
0.288785522805313,0.943126784241518,Pig
0.26329054378995,0.998603636467364,Pig
0.314489458660182,0.177311486101692,Pig
0.189797856313112,0.724950494445838,Pig
0.31766246847546,0.62407190250209,Pig
0.170989955528617,0.583656086561793,Pig
0.22354885185713,0.800945038514338,Pig
0.51522300272737,0.158314062361388,Pig
0.511974290106827,0.130048752961023,Pig
0.563902121514972,-0.0740299670911877,Pig
0.487524076876457,0.26048145329885,Pig
0.464268986524676,0.353180098547937,Pig
0.468674337129454,0.288956526592531,Pig
0.34577322402853,0.803204745132294,Pig
0.361792956883976,0.567056433569813,Pig
0.475692048815032,0.0921763961104804,Pig
0.490541447957044,0.274727710278701,Pig
0.48705523965255,0.194604421239671,Pig
0.342292253284223,0.392918402172809,Pig
0.455071631160439,0.282286948540765,Pig
0.3036047050578,0.811483463814884,Pig
0.338380384634014,0.709425132348389,Pig
0.333917056882522,0.693315130235873,Pig
0.169059984257796,0.663778404876349,Pig
0.317932436673774,0.791874134235307,Pig
0.352634704583369,1.21536213682181,Pig
0.293804742876513,0.736558247195969,Pig
0.305868481390932,0.449601817635056,Pig
0.399843928317857,1.06802480141975,Pig
0.312571150589406,1.14359976534328,Pig
0.36198738537812,1.05242484664699,Pig
0.323971372153159,1.00168332228168,Pig
0.367325201979611,0.975299875835998,Pig
0.344539774412051,0.792097450499936,Pig
0.352426138907777,0.678804760777566,Pig
0.14653133215551,0.872244299832222,Pig
0.28462879053382,0.439174574618228,Pig
0.383399678980876,0.195175681244441,Pig
0.319043428973754,0.500926585685139,Pig
0.385691722393427,0.245345274021409,Pig
0.341414997161341,0.023132674195656,Pig
0.409175168333027,0.154535654730205,Pig
0.445325720062093,0.223363240252649,Pig
0.422553906374587,0.213042929952017,Pig
0.351692315927226,0.684129578782661,Pig
0.266347697117616,0.4601682617194,Pig
0.3780668342979,0.302895473667895,Pig
0.375246157873455,0.328950796805789,Pig
0.23972558783099,0.627234709370213,Pig
0.226717796817582,0.409161816187121,Pig
0.26300520785982,0.518135370548271,Pig
0.242659423717911,0.820188393252133,Pig
0.334112067685472,0.41796051342461,Pig
0.323071759483427,0.830700261920071,Pig
0.262425620903416,0.739745473203459,Pig
0.424891816596772,0.171482627256581,Pig
0.432092159584418,0.0584651143697747,Pig
0.407615787068528,0.353141340922719,Pig
0.405273773860459,0.355894558289827,Pig
0.393195731473512,0.432963180358173,Pig
0.282640005796702,0.61042481727348,Pig
0.291025384538224,0.623547842667488,Pig
0.277510563157917,0.513227316713655,Pig
0.254405781390457,0.30516024043349,Pig
0.287305539502355,0.702083957167599,Pig
0.320363338213401,0.431835830980913,Pig
0.315193850729265,0.305697873473606,Pig
0.391370994011561,0.236237039265139,Pig
0.255706174523577,0.180502173618988,Pig
0.297353421394015,0.536273849477897,Pig
0.302009083233539,0.590273499474584,Pig
0.33667696159203,0.291608796741199,Pig
0.27909763675874,0.620245922367712,Pig
0.241765304805205,0.601457752293843,Pig
0.313127190533725,0.468000390955114,Pig
0.416711999017294,0.185308964721053,Pig
0.442453145408577,0.0184008595894099,Pig
0.326450563127456,0.600741988647265,Pig
0.379722359576588,0.250541754462874,Pig
0.448644820613485,0.166163780478427,Pig
0.253831118369095,0.589840444576418,Pig
0.373612077948628,0.240634653836813,Pig
0.39959676399242,0.295995880971185,Pig
0.261192675684141,0.672214470917507,Pig
0.411783422420638,0.246670270887033,Pig
0.248500911187961,0.293776542975802,Pig
0.348225616644692,0.416018773430087,Pig
0.285302654114676,0.64988431824417,Pig
0.354146616647015,0.507723527816914,Pig
0.351757199395502,0.459004471112567,Pig
0.327343308386063,0.468198224384435,Pig
0.221061645827436,0.745639282462398,Pig
0.27087855509803,0.630206982533247,Pig
0.270256689047725,0.645750993795408,Pig
0.363616243829936,0.499355052635755,Pig
0.407567163387861,0.343687924722163,Pig
0.323909649105991,0.51128089211551,Pig
0.374135272182664,0.356626348230187,Pig
0.274770583996632,0.527864920507191,Pig
0.278541890204505,0.544167215915804,Pig
0.40351514628323,0.350861745082524,Pig
0.284551977879022,0.634741830074915,Pig
0.301921294559288,0.689524036272803,Pig
0.307453741835297,0.731275971327769,Pig
0.336664673545369,0.443874255840776,Pig
0.317031465192661,0.449819181602891,Pig
0.322188766797135,0.938612030645788,Pig
0.338313389410578,0.369199583427517,Pig
0.33476428390053,0.524423299778139,Pig
0.316654308974778,0.316126809132379,Pig
0.400860834678845,0.102191732721375,Pig
0.290058496311237,0.348894338011506,Pig
0.316023561357328,0.314301147144168,Pig
0.417095677357853,0.223393576982678,Pig
0.427260743970527,0.239104606511939,Pig
0.336545070822672,0.40609291655321,Pig
0.348387631302567,0.170511051097533,Pig
0.398344527211949,0.227601969912301,Pig
0.357798481272457,0.274114090500442,Pig
0.3288623391613,0.133794133236423,Pig
0.428142839719769,0.285023182879867,Pig
0.415044313429904,0.152912731715259,Pig
0.340775899413427,0.329288509434519,Pig
0.344151410991524,0.153606168107547,Pig
0.266549130116372,0.512969737592611,Pig
0.0461742901861375,0.64205607331198,Pig
0.184566913174193,0.404809085852361,Pig
0.248417114977723,0.52077055443944,Pig
0.299142589727041,0.214372684487242,Pig
0.2844706945877,0.407584799000863,Pig
0.302033189906624,0.33487775930413,Pig
0.346868823671124,0.358654288361791,Pig
0.266569171198842,0.426844002487385,Pig
0.22618500955845,0.734348705354995,Pig
0.343773041210293,0.212558270991275,Pig
0.406248244152693,-0.215282863128803,Pig
0.398028786792837,-0.0446181090012328,Pig
0.438033360944174,-0.115022272694301,Pig
0.45354502548302,0.0948117845195851,Pig
0.394455639335025,-0.0562666309038915,Pig
0.409262108011233,0.0137917342814177,Pig
0.469660248822825,-0.00250334545772924,Pig
0.333812325621691,0.0665916749251594,Pig
0.372074776527501,0.0401508302177584,Pig
0.422119975757981,-0.158407421338284,Pig
0.419404154335125,-0.0162675189436162,Pig
0.479747225554924,0.0286845319026665,Pig
0.288011800170948,-0.0148562128120849,Pig
0.465183611292932,-0.013412735058775,Pig
0.437469387637699,-0.0180448274340874,Pig
0.372373270604369,0.0827092070509372,Pig
0.3530655207356,0.0438347981418356,Pig
0.404495752656028,0.0825982336194016,Pig
0.441065372404886,0.00648335148025711,Pig
0.395317399758787,-0.0662961382037457,Pig
0.447046315311238,-0.140873688617753,Pig
0.402030734096464,-0.042934460627433,Pig
0.323683167149642,0.1552504991792,Pig
0.338986121139453,0.0256571610464397,Pig
0.336330271692876,-0.0246273514502827,Pig
0.262452613680398,0.000527647606850172,Pig
0.350662845310285,-0.0106798480126888,Pig
0.338300515350645,-0.0416089960755863,Pig
0.46429489754056,-0.0578442545349358,Pig
0.378243404560492,-0.0157026801897007,Pig
0.430118195470732,-0.0905608299549056,Pig
0.379088241671506,0.0618668191531616,Pig
0.387756647813957,-0.0575544811237572,Pig
0.418499148951065,0.037090203221176,Pig
0.394732283123136,-0.0156934380837478,Pig
0.3809079035394,-0.00192609028880489,Pig
0.375064118169577,0.106615111096022,Pig
0.431044477824254,-0.132226070175239,Pig
0.392445479533502,-0.073399341763346,Pig
0.403437729944291,-0.0187523340044077,Pig
0.386099018101884,-0.152755737511162,Pig
0.448434885598979,-0.0722175267952317,Pig
0.405211435593402,-0.0551717435710119,Pig
0.400774441932415,-0.100257156981358,Pig
0.438362921311625,-0.027216653590653,Pig
0.415613894953935,-0.0419908685593656,Pig
0.437748030495868,-0.122030809916298,Pig
0.364423176618643,-0.105663372743327,Pig
0.298075003274078,-0.0621092686823958,Pig
0.419635790107634,-0.00973378328192073,Pig
0.422346463420666,-0.0142203453135723,Pig
0.372784987275554,-0.0098102577969702,Pig
0.373473074968107,-0.00870561546365919,Pig
0.462143260652066,-0.100706774075536,Pig
0.395945218269616,-0.0439689524356713,Pig
0.468455480996779,-0.149882631448108,Pig
0.46844816427458,-0.151604356011418,Pig
0.406058253792131,-0.0974672603941385,Pig
0.412442826855449,-0.100410131837416,Pig
0.390333562261438,0.0658064108633888,Pig
0.394371390771481,0.0624100284110565,Pig
0.42287629257175,-0.104602144558889,Pig
0.420950288619285,-0.108014309255215,Pig
0.394725958266848,-0.0853725703324494,Pig
0.399598868394415,-0.0901951483358442,Pig
0.433140883246785,-0.0549640356464803,Pig
0.364342653088546,-0.0816921530231535,Pig
0.399919970132722,-0.028668389425193,Pig
0.472258571913844,-0.0120705178177768,Pig
0.3351181731416,0.00161176821027754,Pig
0.4232499364282,0.0541454698296827,Pig
0.392293589259928,-0.0727879131752105,Pig
0.446221837794082,-0.0872122548293824,Pig
0.369621624177708,-0.100967862419432,Pig
0.428241610953062,-0.0957411678362406,Pig
0.350072504119282,-0.0565823408568093,Pig
0.36618342372123,-0.0429993245720424,Pig
0.304701531629581,-0.120809097199126,Pig
0.33804576043607,-0.14346571489615,Pig
0.372756880802697,-0.073616765212833,Pig
0.391607386837067,-0.037205351232253,Pig
0.328598974914265,0.000423278125692159,Pig
0.338717526691938,0.00196072473814129,Pig
0.37334935622174,0.138712016074693,Pig
0.450201578276265,-0.166349200046342,Pig
0.477732098867043,-0.15487090499943,Pig
0.496429964527364,-0.0746963871861289,Pig
0.484081446546653,-0.0796286961311662,Pig
0.320944710702419,0.0628547752377004,Pig
0.524288542473737,-0.1426121730424,Pig
0.506912166552498,-0.0510576168378475,Pig
0.453325360094593,-0.0133531132619035,Pig
0.521615555764876,-0.127060712985042,Pig
0.525136937330297,-0.0456666073348425,Pig
0.494317645495964,-0.105189011927116,Pig
0.331847917029637,0.461975779503557,Pig
0.341206714863323,0.479544787566523,Pig
0.332170929539325,0.467188070182683,Pig
0.268365522007722,0.379113386057733,Pig
0.33789522747174,0.32586406775033,Pig
0.374208574305364,0.386569285738438,Pig
0.371809273652838,0.491404143102601,Pig
0.451657132240745,0.272339640810878,Pig
0.229365993788895,0.552419061038026,Pig
0.462618381276388,0.418321010478707,Pig
0.244751934304771,0.517855429152143,Pig
0.236999683583137,0.34956671401546,Pig
0.181713988621698,0.475252329941649,Pig
0.429150301113588,0.595508711618912,Pig
0.308645640966793,0.456919656985537,Pig
0.335850221478604,0.63320028225842,Pig
0.471566787624015,0.438777183241508,Pig
0.292593259319812,0.312327090791466,Pig
0.290353560488571,0.571653142572395,Pig
0.439644037786626,0.60669434289043,Pig
0.389817962569575,0.386194457994327,Pig
0.450878412374055,0.431676418360826,Pig
0.120310125805467,0.240177363729305,Pig
0.209701194833978,0.102075014245923,Pig
0.331587443306924,0.0578050196166718,Pig
0.199563028649893,0.286290144007436,Pig
0.315635356916902,0.269553588303973,Pig
0.247901470192629,0.100496188563306,Pig
0.115027582265318,0.0567473679068471,Pig
0.270798882099181,0.244327145981597,Pig
-0.290042976673657,0.0753064011788584,Pig
-0.177268175456963,0.0313936069182742,Pig
0.0882491954080213,0.095268150670397,Pig
0.106131453574498,0.119069779620144,Pig
0.0989580431553424,0.106601540708595,Pig
0.203399781229718,-0.176429946125944,Pig
0.0832329873639457,0.134401693073042,Pig
-0.165282658923629,0.0502947148371696,Pig
0.197608261298465,0.145475529621024,Pig
0.265035699899609,0.371393472425165,Pig
0.188458918822779,0.125476567537093,Pig
0.326153604878285,0.189036151815923,Pig
0.368375923012514,0.322169527561453,Pig
0.137235811236347,0.0940207213911821,Pig
0.440544886524166,0.416345369116085,Pig
0.407512323920624,0.274582872027215,Pig
0.442819531649435,0.295524062685619,Pig
0.412996144804445,0.330676577649215,Pig
0.384501052035128,0.265489276854015,Pig
0.336622707631911,0.237967572063599,Pig
0.320950023546584,0.139369688213454,Pig
0.341675726341953,0.275981734537711,Pig
0.444657872115066,0.223097851961161,Pig
0.30048230040282,0.283969356286258,Pig
0.310917306840802,0.293588725705492,Pig
0.213480791862941,0.212010775434643,Pig
0.480159890948729,0.125864445764152,Pig
0.352987758811186,0.156479773600439,Pig
0.414738530976792,0.275577112591428,Pig
0.455245777059515,0.235025526206665,Pig
0.368268169465572,0.220499056911847,Pig
0.351942531862982,0.352607993237835,Pig
0.109783842198494,0.151658130219009,Pig
0.191341819254724,0.12640612385332,Pig
-0.0307411092125483,0.172717616375757,Pig
0.145538302592531,0.135931688503825,Pig
0.0432309063319877,0.117263877154444,Pig
0.0644283107524307,0.109315151752419,Pig
0.0181733963062018,0.0520985934521261,Pig
0.362188473936835,0.179502554482874,Pig
0.374695515948396,0.0419290427955265,Pig
0.0763078879924711,0.0866228712474459,Pig
0.14193772365367,0.17633259755273,Pig
0.183997106938509,0.0497897942076067,Pig
0.214348850318701,0.136710369409792,Pig
0.107136547428281,0.106217072025103,Pig
-0.0807999858225343,0.164847928336982,Pig
0.284750531143294,0.117710462143299,Pig
0.227272559411581,0.266531603759484,Pig
0.0836900804518457,0.262776101165115,Pig
-0.00179162672492553,0.22598203577031,Pig
0.118327492115738,0.273704606125655,Pig
0.414116448647264,0.421504325291555,Pig
0.378657438972364,0.399881342832325,Pig
0.380042173986936,0.40479271061588,Pig
0.349447801156652,0.257016313984191,Pig
0.131147365398036,0.475700330805111,Pig
0.423180882657407,0.474711595127777,Pig
0.23079066563711,0.219527250086427,Pig
0.344802903415567,0.352700380060607,Pig
0.392910848570704,0.376561519977945,Pig
0.35758316559678,0.431701433918678,Pig
0.382013733629756,0.271627925656288,Pig
0.443459739357112,0.276140210654403,Pig
0.275081271008158,0.37076736482075,Pig
0.388992117979057,0.40325905722721,Pig
0.398980592401593,0.200805165347057,Pig
0.270258021774838,0.419153316611283,Pig
0.132802045606241,0.261709688957884,Pig
0.533180016759684,0.197189408381504,Pig
0.273626550773135,0.419507064716828,Pig
0.306360815532959,0.361119268368722,Pig
0.408151465577044,0.196893847243746,Pig
0.400991256244789,0.233905611789546,Pig
0.309230943678385,0.261145078484618,Pig
0.419563228100021,0.173136091338438,Pig
0.288721449827027,0.215496100257077,Pig
0.26437283722616,0.174785015104274,Pig
0.263297039120783,0.170093169267822,Pig
0.393963918137203,0.364205854110203,Pig
0.314277627444364,0.283330883113594,Pig
0.404961450691761,0.280340410270924,Pig
0.328749352469143,0.0491284222152646,Pig
0.144831883301034,0.269808685844224,Pig
0.374344402364612,0.223578707890368,Pig
0.283951701661489,0.337731581047988,Pig
0.233557699225618,0.245533369342375,Pig
0.260161057559837,0.148471358867498,Pig
0.254029778644963,0.28163916979498,Pig
0.294035599418247,0.200879872506859,Pig
0.379124275667983,0.543173362823427,Pig
0.308764281863933,0.156193923970595,Pig
0.277887350458761,0.236898046655009,Pig
0.442834344527306,0.223121899314516,Pig
0.349078595771056,0.497553232056207,Pig
0.274202565697959,0.636854239908126,Pig
0.291674108843454,0.262421471817815,Pig
0.351803613266929,0.343890798352624,Pig
0.335952823552792,0.500688202260438,Pig
0.297041568470402,0.242703259296196,Pig
0.276370689203476,0.606285083973256,Pig
0.313650690142013,0.498163792409795,Pig
0.330518883342295,0.40424213206777,Pig
0.343174684225792,0.319939352889327,Pig
0.370956832689409,0.47984140029659,Pig
0.328935407906732,0.172194315803449,Pig
0.331785922977663,0.421447291970403,Pig
0.2947815139438,0.321083140135036,Pig
0.312210812744317,0.552855969766739,Pig
0.257020354728654,0.337379775604407,Pig
0.251021745755984,0.449896017146419,Pig
0.299203930381665,0.637028823480607,Pig
0.344165765919517,0.237987107758399,Pig
0.173809827792179,0.510678279141361,Pig
0.179257925885434,0.236748978219692,Pig
0.135028509375041,0.269876353795791,Pig
0.0879348551858463,0.0744177109645793,Pig
0.14409529033658,0.142193272335919,Pig
0.361946683458381,0.649933087181264,Pig
0.405819492377101,0.477915556815312,Pig
0.394866086897334,0.624593628354122,Pig
0.453549296483126,0.466239177658558,Pig
0.393655970318891,0.551644531848124,Pig
0.377496323315084,0.31133425234051,Pig
